"total sulfur dioxide","alcohol","quality"
0.21428571428571427,0.7246376811594203,0.3333333333333333
0.04608294930875576,0.2608695652173914,0.5
0.052995391705069124,0.27536231884057977,0.5
0.1313364055299539,0.23188405797101444,0.3333333333333333
0.10599078341013825,0.21739130434782608,0.3333333333333333
0.08986175115207373,0.17391304347826075,0.3333333333333333
0.22811059907834103,0.21739130434782608,0.3333333333333333
0.2350230414746544,0.21739130434782608,0.3333333333333333
0.1313364055299539,0.23188405797101444,0.3333333333333333
0.10599078341013825,0.21739130434782608,0.3333333333333333
0.1313364055299539,0.8695652173913043,0.5
0.03225806451612903,0.20289855072463772,0.3333333333333333
0.1313364055299539,0.8695652173913043,0.5
0.31105990783410137,0.20289855072463772,0.3333333333333333
0.20276497695852536,0.2898550724637681,0.3333333333333333
0.1889400921658986,0.18840579710144936,0.3333333333333333
0.055299539170506916,0.3188405797101448,0.5
0.08525345622119816,0.36231884057971014,0.5
0.01152073732718894,0.3333333333333334,0.5
0.14516129032258066,0.20289855072463772,0.16666666666666666
0.21428571428571427,0.30434782608695643,0.3333333333333333
0.21428571428571427,0.30434782608695643,0.3333333333333333
0.2834101382488479,0.36231884057971014,0.3333333333333333
0.28110599078341014,0.36231884057971014,0.3333333333333333
0.2834101382488479,0.36231884057971014,0.3333333333333333
0.28110599078341014,0.36231884057971014,0.3333333333333333
0.03686635944700461,0.18840579710144936,0.3333333333333333
0.18433179723502305,0.18840579710144936,0.5
0.03225806451612903,0.23188405797101444,0.3333333333333333
0.03225806451612903,0.17391304347826075,0.16666666666666666
0.0576036866359447,0.2898550724637681,0.5
0.26497695852534564,0.20289855072463772,0.3333333333333333
0.26497695852534564,0.20289855072463772,0.3333333333333333
0.2073732718894009,0.21739130434782608,0.3333333333333333
0.21889400921658986,0.3188405797101448,0.3333333333333333
0.08294930875576037,0.14492753623188406,0.16666666666666666
0.08755760368663594,0.3478260869565218,0.5
0.1313364055299539,0.21739130434782608,0.3333333333333333
0.004608294930875576,0.1594202898550724,0.16666666666666666
0.027649769585253458,0.17391304347826075,0.5
0.027649769585253458,0.17391304347826075,0.5
0.08294930875576037,0.5072463768115941,0.5
0.06682027649769585,0.21739130434782608,0.3333333333333333
0.09907834101382489,0.21739130434782608,0.3333333333333333
0.06682027649769585,0.21739130434782608,0.3333333333333333
0.07373271889400922,0.36231884057971014,0.5
0.03225806451612903,0.23188405797101444,0.3333333333333333
0.08294930875576037,0.21739130434782608,0.3333333333333333
0.08294930875576037,0.21739130434782608,0.3333333333333333
0.23963133640552994,0.18840579710144936,0.3333333333333333
0.08294930875576037,0.18840579710144936,0.3333333333333333
0.1359447004608295,0.18840579710144936,0.3333333333333333
0.12903225806451613,0.18840579710144936,0.5
0.18202764976958524,0.24637681159420277,0.3333333333333333
0.14055299539170507,0.17391304347826075,0.3333333333333333
0.04608294930875576,0.24637681159420277,0.3333333333333333
0.315668202764977,0.21739130434782608,0.3333333333333333
0.31797235023041476,0.21739130434782608,0.3333333333333333
0.27880184331797236,0.20289855072463772,0.3333333333333333
0.09907834101382489,0.2608695652173914,0.5
0.2764976958525346,0.21739130434782608,0.3333333333333333
0.05069124423963134,0.24637681159420277,0.3333333333333333
0.05069124423963134,0.24637681159420277,0.3333333333333333
0.2626728110599078,0.20289855072463772,0.3333333333333333
0.11290322580645161,0.3188405797101448,0.3333333333333333
0.04838709677419355,0.30434782608695643,0.5
0.20046082949308755,0.7246376811594203,0.6666666666666666
0.0576036866359447,0.4927536231884058,0.16666666666666666
0.041474654377880185,0.3333333333333334,0.6666666666666666
0.32027649769585254,0.18840579710144936,0.3333333333333333
0.09907834101382489,0.21739130434782608,0.3333333333333333
0.07603686635944701,0.17391304347826075,0.3333333333333333
0.07142857142857142,0.17391304347826075,0.5
0.05069124423963134,0.40579710144927544,0.6666666666666666
0.05069124423963134,0.40579710144927544,0.6666666666666666
0.2626728110599078,0.18840579710144936,0.3333333333333333
0.20506912442396313,0.20289855072463772,0.3333333333333333
0.029953917050691243,0.36231884057971014,0.6666666666666666
0.029953917050691243,0.6376811594202899,0.5
0.12903225806451613,0.2898550724637681,0.5
0.020737327188940093,0.3188405797101448,0.5
0.1359447004608295,0.30434782608695643,0.3333333333333333
0.08064516129032258,0.2608695652173914,0.5
0.26497695852534564,0.36231884057971014,0.3333333333333333
0.09907834101382489,0.43478260869565216,0.3333333333333333
0.08064516129032258,0.1594202898550724,0.3333333333333333
0.08755760368663594,0.24637681159420277,0.3333333333333333
0.31797235023041476,0.21739130434782608,0.3333333333333333
0.11981566820276497,0.20289855072463772,0.5
0.15207373271889402,0.20289855072463772,0.3333333333333333
0.009216589861751152,0.21739130434782608,0.3333333333333333
0.05069124423963134,0.2898550724637681,0.5
0.11290322580645161,0.3478260869565218,0.16666666666666666
0.1313364055299539,0.36231884057971014,0.5
0.1728110599078341,0.21739130434782608,0.5
0.03917050691244239,0.2608695652173914,0.3333333333333333
0.1313364055299539,0.36231884057971014,0.5
0.07142857142857142,0.43478260869565216,0.3333333333333333
0.2304147465437788,0.6086956521739129,0.6666666666666666
0.09907834101382489,0.27536231884057977,0.5
0.11981566820276497,0.23188405797101444,0.5
0.07142857142857142,0.43478260869565216,0.3333333333333333
0.07142857142857142,0.14492753623188406,0.5
0.07373271889400922,0.14492753623188406,0.5
0.07373271889400922,0.14492753623188406,0.5
0.07603686635944701,0.17391304347826075,0.5
0.07373271889400922,0.14492753623188406,0.5
0.07142857142857142,0.14492753623188406,0.5
0.12903225806451613,0.18840579710144936,0.3333333333333333
0.041474654377880185,0.4202898550724638,0.5
0.23732718894009217,0.2608695652173914,0.5
0.041474654377880185,0.17391304347826075,0.6666666666666666
0.041474654377880185,0.17391304347826075,0.6666666666666666
0.03917050691244239,0.27536231884057977,0.5
0.10368663594470046,0.21739130434782608,0.3333333333333333
0.1543778801843318,0.18840579710144936,0.3333333333333333
0.07603686635944701,0.2608695652173914,0.5
0.03917050691244239,0.27536231884057977,0.5
0.07142857142857142,0.2898550724637681,0.5
0.06451612903225806,0.27536231884057977,0.5
0.03456221198156682,0.36231884057971014,0.3333333333333333
0.18433179723502305,0.21739130434782608,0.3333333333333333
0.06451612903225806,0.27536231884057977,0.5
0.26036866359447003,0.18840579710144936,0.3333333333333333
0.016129032258064516,0.17391304347826075,0.3333333333333333
0.1152073732718894,0.17391304347826075,0.3333333333333333
0.08986175115207373,0.20289855072463772,0.3333333333333333
0.06221198156682028,0.36231884057971014,0.6666666666666666
0.08986175115207373,0.18840579710144936,0.3333333333333333
0.14055299539170507,0.20289855072463772,0.16666666666666666
0.06682027649769585,0.2898550724637681,0.3333333333333333
0.09907834101382489,0.18840579710144936,0.3333333333333333
0.04838709677419355,0.4202898550724638,0.3333333333333333
0.009216589861751152,0.3188405797101448,0.6666666666666666
0.12672811059907835,0.2608695652173914,0.16666666666666666
0.07142857142857142,0.6956521739130436,0.8333333333333334
0.04838709677419355,0.20289855072463772,0.5
0.03917050691244239,0.30434782608695643,0.5
0.12672811059907835,0.3913043478260868,0.5
0.03917050691244239,0.30434782608695643,0.5
0.1359447004608295,0.30434782608695643,0.3333333333333333
0.07373271889400922,0.20289855072463772,0.3333333333333333
0.20276497695852536,0.20289855072463772,0.3333333333333333
0.12672811059907835,0.3913043478260868,0.5
0.04838709677419355,0.20289855072463772,0.5
0.03917050691244239,0.30434782608695643,0.5
0.016129032258064516,0.6666666666666666,0.8333333333333334
0.0944700460829493,0.36231884057971014,0.6666666666666666
0.029953917050691243,0.18840579710144936,0.5
0.009216589861751152,0.27536231884057977,0.6666666666666666
0.10829493087557604,0.1594202898550724,0.3333333333333333
0.0944700460829493,0.36231884057971014,0.6666666666666666
0.1497695852534562,0.2608695652173914,0.3333333333333333
0.1497695852534562,0.2608695652173914,0.3333333333333333
0.09907834101382489,0.3333333333333334,0.5
0.10829493087557604,0.3333333333333334,0.5
0.09907834101382489,0.3768115942028985,0.6666666666666666
0.2119815668202765,0.17391304347826075,0.3333333333333333
0.09907834101382489,0.3768115942028985,0.6666666666666666
0.027649769585253458,0.36231884057971014,0.3333333333333333
0.0967741935483871,0.3333333333333334,0.5
0.02304147465437788,0.30434782608695643,0.5
0.10829493087557604,0.21739130434782608,0.5
0.04838709677419355,0.21739130434782608,0.3333333333333333
0.14746543778801843,0.27536231884057977,0.3333333333333333
0.052995391705069124,0.23188405797101444,0.3333333333333333
0.0576036866359447,0.24637681159420277,0.3333333333333333
0.06221198156682028,0.23188405797101444,0.3333333333333333
0.08755760368663594,0.3913043478260868,0.5
0.020737327188940093,0.30434782608695643,0.5
0.05069124423963134,0.2898550724637681,0.3333333333333333
0.03456221198156682,0.21739130434782608,0.3333333333333333
0.1935483870967742,0.17391304347826075,0.3333333333333333
0.04377880184331797,0.18840579710144936,0.5
0.11059907834101383,0.20289855072463772,0.3333333333333333
0.018433179723502304,0.21739130434782608,0.5
0.013824884792626729,0.21739130434782608,0.5
0.055299539170506916,0.21739130434782608,0.5
0.04377880184331797,0.18840579710144936,0.5
0.22811059907834103,0.20289855072463772,0.5
0.2119815668202765,0.21739130434782608,0.5
0.29723502304147464,0.20289855072463772,0.3333333333333333
0.15207373271889402,0.43478260869565216,0.3333333333333333
0.10829493087557604,0.43478260869565216,0.5
0.19815668202764977,0.30434782608695643,0.3333333333333333
0.15668202764976957,0.3478260869565218,0.5
0.12211981566820276,0.5072463768115941,0.6666666666666666
0.15668202764976957,0.3478260869565218,0.5
0.12211981566820276,0.5072463768115941,0.6666666666666666
0.18663594470046083,0.24637681159420277,0.3333333333333333
0.027649769585253458,0.18840579710144936,0.3333333333333333
0.1543778801843318,0.21739130434782608,0.5
0.10138248847926268,0.17391304347826075,0.5
0.10138248847926268,0.17391304347826075,0.5
0.018433179723502304,0.5072463768115941,0.6666666666666666
0.016129032258064516,0.5072463768115941,0.3333333333333333
0.03456221198156682,0.24637681159420277,0.5
0.020737327188940093,0.21739130434782608,0.3333333333333333
0.08064516129032258,0.6521739130434783,0.5
0.08064516129032258,0.6521739130434783,0.5
0.2488479262672811,0.20289855072463772,0.5
0.08755760368663594,0.43478260869565216,0.3333333333333333
0.07373271889400922,0.5362318840579708,0.6666666666666666
0.03456221198156682,0.6086956521739129,0.6666666666666666
0.02304147465437788,0.6521739130434783,0.5
0.11981566820276497,0.3333333333333334,0.3333333333333333
0.21428571428571427,0.5072463768115941,0.5
0.052995391705069124,0.2608695652173914,0.6666666666666666
0.03456221198156682,0.17391304347826075,0.5
0.027649769585253458,0.47826086956521746,0.5
0.018433179723502304,0.2608695652173914,0.5
0.018433179723502304,0.2608695652173914,0.5
0.059907834101382486,0.3913043478260868,0.5
0.1313364055299539,0.27536231884057977,0.3333333333333333
0.06451612903225806,0.6231884057971016,0.6666666666666666
0.020737327188940093,0.5797101449275363,0.5
0.09216589861751152,0.2898550724637681,0.5
0.05069124423963134,0.20289855072463772,0.5
0.06451612903225806,0.27536231884057977,0.5
0.04608294930875576,0.20289855072463772,0.5
0.029953917050691243,0.18840579710144936,0.3333333333333333
0.16359447004608296,0.7246376811594203,0.3333333333333333
0.3663594470046083,0.5652173913043479,0.5
0.059907834101382486,0.6956521739130436,0.5
0.11290322580645161,0.43478260869565216,0.3333333333333333
0.052995391705069124,0.5362318840579708,0.6666666666666666
0.03917050691244239,0.3478260869565218,0.6666666666666666
0.08064516129032258,0.2608695652173914,0.5
0.1728110599078341,0.20289855072463772,0.3333333333333333
0.10138248847926268,0.27536231884057977,0.5
0.07142857142857142,0.2898550724637681,0.3333333333333333
0.020737327188940093,0.3188405797101448,0.3333333333333333
0.08294930875576037,0.2898550724637681,0.6666666666666666
0.03456221198156682,0.5507246376811595,0.5
0.08294930875576037,0.2898550724637681,0.6666666666666666
0.041474654377880185,0.14492753623188406,0.3333333333333333
0.15898617511520738,0.20289855072463772,0.3333333333333333
0.027649769585253458,0.5797101449275363,0.6666666666666666
0.1313364055299539,0.27536231884057977,0.3333333333333333
0.04377880184331797,0.10144927536231874,0.5
0.09216589861751152,0.3768115942028985,0.5
0.15207373271889402,0.17391304347826075,0.3333333333333333
0.0944700460829493,0.40579710144927544,0.5
0.020737327188940093,0.5507246376811595,0.6666666666666666
0.0944700460829493,0.43478260869565216,0.5
0.027649769585253458,0.5797101449275363,0.6666666666666666
0.041474654377880185,0.7681159420289856,0.5
0.12442396313364056,0.40579710144927544,0.5
0.04838709677419355,0.20289855072463772,0.5
0.08525345622119816,0.2898550724637681,0.5
0.04838709677419355,0.20289855072463772,0.5
0.04838709677419355,0.20289855072463772,0.5
0.11059907834101383,0.17391304347826075,0.3333333333333333
0.07142857142857142,0.24637681159420277,0.5
0.0967741935483871,0.17391304347826075,0.5
0.08294930875576037,0.23188405797101444,0.5
0.10829493087557604,0.17391304347826075,0.5
0.09907834101382489,0.2898550724637681,0.6666666666666666
0.1889400921658986,0.7101449275362319,0.8333333333333334
0.08525345622119816,0.2898550724637681,0.5
0.04608294930875576,0.21739130434782608,0.3333333333333333
0.20506912442396313,0.1594202898550724,0.3333333333333333
0.04377880184331797,0.27536231884057977,0.3333333333333333
0.07373271889400922,0.7246376811594203,0.6666666666666666
0.271889400921659,0.27536231884057977,0.3333333333333333
0.09907834101382489,0.43478260869565216,0.5
0.09907834101382489,0.43478260869565216,0.5
0.08294930875576037,0.20289855072463772,0.3333333333333333
0.271889400921659,0.27536231884057977,0.3333333333333333
0.07373271889400922,0.40579710144927544,0.5
0.1336405529953917,0.36231884057971014,0.5
0.08064516129032258,0.36231884057971014,0.5
0.04838709677419355,0.1594202898550724,0.3333333333333333
0.04377880184331797,0.30434782608695643,0.5
0.05069124423963134,0.40579710144927544,0.5
0.055299539170506916,0.40579710144927544,0.6666666666666666
0.02304147465437788,0.47826086956521746,0.5
0.09907834101382489,0.23188405797101444,0.16666666666666666
0.18433179723502305,0.21739130434782608,0.5
0.16589861751152074,0.21739130434782608,0.3333333333333333
0.16359447004608296,0.18840579710144936,0.3333333333333333
0.029953917050691243,0.5362318840579708,0.6666666666666666
0.2672811059907834,0.21739130434782608,0.3333333333333333
0.29493087557603687,0.18840579710144936,0.3333333333333333
0.03225806451612903,0.5362318840579708,0.5
0.271889400921659,0.36231884057971014,0.3333333333333333
0.03225806451612903,0.3478260869565218,0.5
0.10599078341013825,0.27536231884057977,0.3333333333333333
0.14055299539170507,0.5507246376811595,0.6666666666666666
0.0967741935483871,0.6231884057971016,0.6666666666666666
0.12442396313364056,0.4202898550724638,0.3333333333333333
0.041474654377880185,0.43478260869565216,0.6666666666666666
0.12442396313364056,0.4202898550724638,0.3333333333333333
0.0967741935483871,0.6231884057971016,0.6666666666666666
0.0967741935483871,0.4927536231884058,0.5
0.059907834101382486,0.3768115942028985,0.5
0.055299539170506916,0.18840579710144936,0.3333333333333333
0.06682027649769585,0.3478260869565218,0.5
0.041474654377880185,0.43478260869565216,0.6666666666666666
0.1382488479262673,0.17391304347826075,0.3333333333333333
0.041474654377880185,0.6956521739130436,0.5
0.027649769585253458,0.21739130434782608,0.3333333333333333
0.11059907834101383,0.27536231884057977,0.5
0.027649769585253458,0.21739130434782608,0.3333333333333333
0.12903225806451613,0.3188405797101448,0.5
0.03686635944700461,0.4637681159420289,0.5
0.11059907834101383,0.27536231884057977,0.5
0.10138248847926268,0.18840579710144936,0.3333333333333333
0.052995391705069124,0.2608695652173914,0.8333333333333334
0.04838709677419355,0.47826086956521746,0.5
0.08525345622119816,0.4637681159420289,0.6666666666666666
0.029953917050691243,0.5217391304347825,0.6666666666666666
0.04838709677419355,0.6521739130434783,0.6666666666666666
0.0576036866359447,0.30434782608695643,0.5
0.15207373271889402,0.36231884057971014,0.3333333333333333
0.02304147465437788,0.4637681159420289,0.3333333333333333
0.04838709677419355,0.3188405797101448,0.5
0.06682027649769585,0.40579710144927544,0.5
0.06682027649769585,0.40579710144927544,0.5
0.04608294930875576,0.1594202898550724,0.5
0.06682027649769585,0.2898550724637681,0.5
0.03686635944700461,0.4637681159420289,0.6666666666666666
0.14055299539170507,0.4492753623188405,0.3333333333333333
0.029953917050691243,0.782608695652174,0.8333333333333334
0.03686635944700461,0.3333333333333334,0.3333333333333333
0.1359447004608295,0.23188405797101444,0.3333333333333333
0.03686635944700461,0.4637681159420289,0.6666666666666666
0.0944700460829493,0.14492753623188406,0.0
0.03917050691244239,0.47826086956521746,0.5
0.029953917050691243,0.18840579710144936,0.3333333333333333
0.04377880184331797,0.5507246376811595,0.3333333333333333
0.2834101382488479,0.14492753623188406,0.3333333333333333
0.020737327188940093,0.17391304347826075,0.5
0.04608294930875576,0.24637681159420277,0.3333333333333333
0.10368663594470046,0.5072463768115941,0.5
0.027649769585253458,0.8695652173913043,0.5
0.03456221198156682,0.17391304347826075,0.5
0.0967741935483871,0.2608695652173914,0.3333333333333333
0.0944700460829493,0.3768115942028985,0.3333333333333333
0.10599078341013825,0.4927536231884058,0.5
0.14285714285714285,0.3478260869565218,0.5
0.018433179723502304,0.3768115942028985,0.3333333333333333
0.041474654377880185,0.20289855072463772,0.5
0.05069124423963134,0.3188405797101448,0.3333333333333333
0.02304147465437788,0.24637681159420277,0.3333333333333333
0.03225806451612903,0.43478260869565216,0.5
0.05069124423963134,0.3188405797101448,0.3333333333333333
0.0576036866359447,0.30434782608695643,0.5
0.03917050691244239,0.17391304347826075,0.3333333333333333
0.02534562211981567,0.5362318840579708,0.8333333333333334
0.027649769585253458,0.20289855072463772,0.3333333333333333
0.027649769585253458,0.20289855072463772,0.3333333333333333
0.041474654377880185,0.782608695652174,0.5
0.02534562211981567,0.2898550724637681,0.3333333333333333
0.02534562211981567,0.2898550724637681,0.3333333333333333
0.018433179723502304,0.2898550724637681,0.5
0.14055299539170507,0.40579710144927544,0.6666666666666666
0.04608294930875576,0.3188405797101448,0.5
0.1152073732718894,0.3768115942028985,0.5
0.04377880184331797,0.7681159420289856,0.6666666666666666
0.04838709677419355,0.782608695652174,0.6666666666666666
0.1728110599078341,0.5217391304347825,0.5
0.195852534562212,0.5942028985507245,0.5
0.02304147465437788,0.43478260869565216,0.8333333333333334
0.07373271889400922,0.14492753623188406,0.5
0.2465437788018433,0.4492753623188405,0.3333333333333333
0.02304147465437788,0.43478260869565216,0.8333333333333334
0.1728110599078341,0.5217391304347825,0.5
0.07373271889400922,0.14492753623188406,0.5
0.16129032258064516,0.5797101449275363,0.6666666666666666
0.16129032258064516,0.5797101449275363,0.6666666666666666
0.041474654377880185,0.4202898550724638,0.6666666666666666
0.03686635944700461,0.40579710144927544,0.6666666666666666
0.04608294930875576,0.6521739130434783,0.6666666666666666
0.03456221198156682,0.40579710144927544,0.6666666666666666
0.016129032258064516,0.21739130434782608,0.5
0.12903225806451613,0.3188405797101448,0.5
0.08525345622119816,0.4927536231884058,0.6666666666666666
0.08525345622119816,0.21739130434782608,0.3333333333333333
0.12903225806451613,0.3188405797101448,0.5
0.09907834101382489,0.24637681159420277,0.5
0.020737327188940093,0.5507246376811595,0.6666666666666666
0.020737327188940093,0.5507246376811595,0.6666666666666666
0.33410138248847926,0.18840579710144936,0.3333333333333333
0.018433179723502304,0.5652173913043479,0.5
0.02304147465437788,0.05797101449275367,0.0
0.059907834101382486,0.5362318840579708,0.5
0.2304147465437788,0.43478260869565216,0.3333333333333333
0.06221198156682028,0.2898550724637681,0.5
0.08525345622119816,0.1594202898550724,0.3333333333333333
0.2926267281105991,0.2608695652173914,0.3333333333333333
0.31336405529953915,0.20289855072463772,0.3333333333333333
0.2534562211981567,0.21739130434782608,0.3333333333333333
0.10829493087557604,0.27536231884057977,0.3333333333333333
0.2304147465437788,0.43478260869565216,0.3333333333333333
0.18202764976958524,0.4927536231884058,0.5
0.11290322580645161,0.10144927536231874,0.5
0.06221198156682028,0.20289855072463772,0.3333333333333333
0.05069124423963134,0.3333333333333334,0.5
0.08294930875576037,0.3333333333333334,0.3333333333333333
0.08294930875576037,0.3333333333333334,0.3333333333333333
0.06221198156682028,0.6956521739130436,0.5
0.059907834101382486,0.2898550724637681,0.5
0.05069124423963134,0.3333333333333334,0.5
0.06221198156682028,0.20289855072463772,0.3333333333333333
0.016129032258064516,0.3913043478260868,0.5
0.06682027649769585,0.5797101449275363,0.6666666666666666
0.02534562211981567,0.4637681159420289,0.3333333333333333
0.0944700460829493,0.23188405797101444,0.3333333333333333
0.02534562211981567,0.43478260869565216,0.5
0.03225806451612903,0.27536231884057977,0.3333333333333333
0.10829493087557604,0.43478260869565216,0.5
0.020737327188940093,0.05797101449275367,0.5
0.2304147465437788,0.1594202898550724,0.3333333333333333
0.05069124423963134,0.21739130434782608,0.5
0.03456221198156682,0.3913043478260868,0.5
0.14516129032258066,0.3478260869565218,0.5
0.04377880184331797,0.20289855072463772,0.5
0.04377880184331797,0.21739130434782608,0.5
0.08986175115207373,0.2898550724637681,0.5
0.08755760368663594,0.2898550724637681,0.5
0.2073732718894009,0.5072463768115941,0.3333333333333333
0.03917050691244239,0.4492753623188405,0.3333333333333333
0.03917050691244239,0.4492753623188405,0.3333333333333333
